################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# time	Vol_of_tot	Vol_inf_tot	Vol_rain_tot	Vol_bound_tot
26.7987	  2.64173	        0	        0	 -2.62349
26.8057	  2.64173	        0	        0	 -2.62349
26.8126	  2.64173	        0	        0	 -2.62349
26.8196	  2.64173	        0	        0	 -2.62349
26.8266	  2.64173	        0	        0	 -2.62349
26.8335	  2.64173	        0	        0	 -2.62349
26.8405	  2.64173	        0	        0	 -2.62349
26.8474	  2.64173	        0	        0	 -2.62349
26.8544	  2.64173	        0	        0	 -2.62349
26.8614	  2.64173	        0	        0	 -2.62349
26.8683	  2.64173	        0	        0	 -2.62349
26.8753	  2.64173	        0	        0	 -2.62349
26.8822	  2.64173	        0	        0	 -2.62349
26.8892	  2.64173	        0	        0	 -2.62349
26.8962	  2.64173	        0	        0	 -2.62349
26.9031	  2.64173	        0	        0	 -2.62349
26.9101	  2.64173	        0	        0	 -2.62349
26.917	  2.64173	        0	        0	 -2.62349
26.924	  2.64173	        0	        0	 -2.62349
26.931	  2.64173	        0	        0	 -2.62349
26.9379	  2.64173	        0	        0	 -2.62349
26.9449	  2.64173	        0	        0	 -2.62349
26.9518	  2.64173	        0	        0	 -2.62349
26.9588	  2.64173	        0	        0	 -2.62349
26.9658	  2.64173	        0	        0	 -2.62349
26.9727	  2.64173	        0	        0	 -2.62349
26.9797	  2.64173	        0	        0	 -2.62349
26.9867	  2.64173	        0	        0	 -2.62349
26.9936	  2.64173	        0	        0	 -2.62349
27.0006	  2.64173	        0	        0	 -2.62349
27.0075	  2.64173	        0	        0	 -2.62349
27.0145	  2.64173	        0	        0	 -2.62349
27.0215	  2.64173	        0	        0	 -2.62349
27.0284	  2.64173	        0	        0	 -2.62349
27.0354	  2.64173	        0	        0	 -2.62349
27.0423	  2.64173	        0	        0	 -2.62349
27.0493	  2.64173	        0	        0	 -2.62349
27.0563	  2.64173	        0	        0	 -2.62349
27.0632	  2.64173	        0	        0	 -2.62349
27.0702	  2.64173	        0	        0	 -2.62349
27.0771	  2.64173	        0	        0	 -2.62349
27.0841	  2.64173	        0	        0	 -2.62349
27.0911	  2.64173	        0	        0	 -2.62349
27.098	  2.64173	        0	        0	 -2.62349
27.105	  2.64173	        0	        0	 -2.62349
27.1119	  2.64173	        0	        0	 -2.62349
27.1189	  2.64173	        0	        0	 -2.62349
27.1259	  2.64173	        0	        0	 -2.62349
27.1328	  2.64173	        0	        0	 -2.62349
27.1398	  2.64173	        0	        0	 -2.62349
27.1467	  2.64173	        0	        0	 -2.62349
27.1537	  2.64173	        0	        0	 -2.62349
27.1607	  2.64173	        0	        0	 -2.62349
27.1676	  2.64173	        0	        0	 -2.62349
27.1746	  2.64173	        0	        0	 -2.62349
27.1816	  2.64173	        0	        0	 -2.62349
27.1885	  2.64173	        0	        0	 -2.62349
27.1955	  2.64173	        0	        0	 -2.62349
27.2024	  2.64173	        0	        0	 -2.62349
27.2094	  2.64173	        0	        0	 -2.62349
27.2164	  2.64173	        0	        0	 -2.62349
27.2233	  2.64173	        0	        0	 -2.62349
27.2303	  2.64173	        0	        0	 -2.62349
27.2372	  2.64173	        0	        0	 -2.62349
27.2442	  2.64173	        0	        0	 -2.62349
27.2512	  2.64173	        0	        0	 -2.62349
27.2581	  2.64173	        0	        0	 -2.62349
27.2651	  2.64173	        0	        0	 -2.62349
27.272	  2.64173	        0	        0	 -2.62349
27.279	  2.64173	        0	        0	 -2.62349
